pair_id,survey,final_L1,final_barrier_code,final_feasibility,confidence,L1_agree_oa_an,feas_agree_oa_an,has_google,final_barrier_code_oa,final_feasibility_oa,L1_oa,final_barrier_code_an,final_feasibility_an,L1_an,final_barrier_code_go,final_feasibility_go,L1_go
CPS_0894,CPS,RS,RS.1,F1,HIGH,True,True,False,RS.1,F1,RS,RS.2,F1,RS,,,
CPS_0896,CPS,CC,CC.4,F1,MODERATE,True,False,False,CC.4,F1,CC,CC.4,F2,CC,,,
CPS_0897,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0898,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0899,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0900,CPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
CPS_0901,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0903,CPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
CPS_0902,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0904,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0906,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0905,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0908,CPS,CC,CC.2,F3,LOW,False,False,False,CC.2,F3,CC,TC.1,F2,TC,,,
CPS_0909,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0911,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0912,CPS,CC,CC.4,F3,MODERATE,True,False,False,CC.4,F3,CC,CC.4,F2,CC,,,
CPS_0913,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0914,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0915,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0916,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0917,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0918,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0920,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0921,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
CPS_0922,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
CPS_0923,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0924,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0927,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_0925,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0929,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0928,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_0930,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0931,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0932,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_0933,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_0934,CPS,NHB,NHB.0,F1,MODERATE,False,True,False,NHB.0,F1,NHB,MC.4,F1,MC,,,
CPS_0935,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.1,F3,CC,,,
CPS_0936,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0937,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0938,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0939,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0940,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0941,CPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
CPS_0942,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_0944,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0943,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0945,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0946,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0947,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_0948,CPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
CPS_0949,CPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,RS.1,F3,RS,,,
CPS_0951,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_0950,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0953,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0952,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_0954,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0955,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0956,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0958,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0957,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0959,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0960,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0962,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_0961,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0963,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_0964,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_0965,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.1,F3,CC,,,
CPS_0966,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0967,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
CPS_0968,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0970,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0969,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.1,F3,CC,,,
CPS_0971,CPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
CPS_0973,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0972,CPS,TC,TC.1,F1,MODERATE,True,False,False,TC.1,F1,TC,TC.1,F2,TC,,,
CPS_0974,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0975,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0976,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0977,CPS,RS,RS.1,F2,MODERATE,False,True,False,RS.1,F2,RS,TC.1,F2,TC,,,
CPS_0978,CPS,TC,TC.1,F2,HIGH,True,True,False,TC.1,F2,TC,TC.1,F2,TC,,,
CPS_0979,CPS,RS,RS.1,F3,MODERATE,False,True,False,RS.1,F3,RS,CC.1,F3,CC,,,
CPS_0980,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0981,CPS,CC,CC.1,F2,MODERATE,False,True,False,CC.1,F2,CC,RS.1,F2,RS,,,
CPS_0983,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0982,CPS,CC,CC.1,F2,MODERATE,False,True,False,CC.1,F2,CC,TC.1,F2,TC,,,
CPS_0984,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0985,CPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,RS.1,F3,RS,,,
CPS_0986,CPS,CC,CC.4,F2,MODERATE,True,False,False,CC.4,F2,CC,CC.4,F3,CC,,,
CPS_0987,CPS,CC,CC.2,F2,LOW,False,False,False,CC.2,F2,CC,RS.1,F3,RS,,,
CPS_0988,CPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,RS.1,F2,RS,,,
CPS_0989,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0992,CPS,CC,CC.4,F2,MODERATE,True,False,False,CC.4,F2,CC,CC.4,F3,CC,,,
CPS_0990,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0991,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0993,CPS,CC,CC.1,F2,MODERATE,False,True,False,CC.1,F2,CC,RS.1,F2,RS,,,
CPS_0995,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0994,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_0997,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0996,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0998,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_0999,CPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,RS.1,F2,RS,,,
CPS_1000,CPS,CC,CC.1,F2,MODERATE,False,True,False,CC.1,F2,CC,RS.1,F2,RS,,,
CPS_1001,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1002,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1003,CPS,RS,RS.1,F3,HIGH,True,True,False,RS.1,F3,RS,RS.1,F3,RS,,,
CPS_1004,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1005,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_1006,CPS,CC,CC.1,F2,MODERATE,False,True,False,CC.1,F2,CC,RS.1,F2,RS,,,
CPS_1007,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1008,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1009,CPS,RS,RS.1,F3,HIGH,True,True,False,RS.1,F3,RS,RS.1,F3,RS,,,
CPS_1010,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1011,CPS,CC,CC.2,F2,MODERATE,False,True,False,CC.2,F2,CC,RS.1,F2,RS,,,
CPS_1012,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_1013,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1014,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1015,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1016,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1018,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_1019,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1017,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_1020,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1021,CPS,RS,RS.1,F3,MODERATE,False,True,False,RS.1,F3,RS,CC.1,F3,CC,,,
CPS_1022,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_1023,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_1024,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_1025,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1026,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1027,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_1028,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1029,CPS,CC,CC.2,F2,MODERATE,True,False,False,CC.2,F2,CC,CC.2,F3,CC,,,
CPS_1030,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_1031,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1032,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1033,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1034,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1035,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_1037,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1036,CPS,CC,CC.1,F3,LOW,False,False,False,CC.1,F3,CC,RS.1,F2,RS,,,
CPS_1038,CPS,CC,CC.4,F2,MODERATE,True,False,False,CC.4,F2,CC,CC.4,F3,CC,,,
CPS_1039,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1040,CPS,RS,RS.1,F3,HIGH,True,True,False,RS.1,F3,RS,RS.1,F3,RS,,,
CPS_1042,CPS,RS,RS.1,F3,MODERATE,False,True,False,RS.1,F3,RS,CC.1,F3,CC,,,
CPS_1041,CPS,RS,RS.1,F3,HIGH,True,True,False,RS.1,F3,RS,RS.1,F3,RS,,,
CPS_1043,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1044,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1045,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1047,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_1048,CPS,CC,CC.4,F2,HIGH,True,True,False,CC.4,F2,CC,CC.4,F2,CC,,,
CPS_1049,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1050,CPS,CC,CC.4,F3,HIGH,True,True,False,CC.4,F3,CC,CC.4,F3,CC,,,
CPS_1051,CPS,RS,RS.1,F1,MODERATE,False,True,False,RS.1,F1,RS,NHB.0,F1,NHB,,,
CPS_1052,CPS,RS,RS.1,F2,LOW,False,False,False,RS.1,F2,RS,NHB.0,F1,NHB,,,
CPS_1053,CPS,RS,RS.1,F1,MODERATE,True,False,False,RS.1,F1,RS,RS.1,F2,RS,,,
CPS_1055,CPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
CPS_1054,CPS,RS,RS.2,F2,MODERATE,True,False,False,RS.2,F2,RS,RS.2,F1,RS,,,
CPS_1056,CPS,RS,RS.2,F2,MODERATE,True,False,False,RS.2,F2,RS,RS.2,F1,RS,,,
CPS_1057,CPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
CPS_1058,CPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
CPS_1059,CPS,CC,CC.4,F2,MODERATE,True,False,False,CC.4,F2,CC,CC.4,F1,CC,,,
CPS_1063,CPS,RS,RS.1,F3,MODERATE,True,False,False,RS.1,F3,RS,RS.1,F2,RS,,,
CPS_1064,CPS,RS,RS.1,F1,MODERATE,True,False,False,RS.1,F1,RS,RS.1,F2,RS,,,
CPS_1065,CPS,RS,RS.1,F2,HIGH,True,True,False,RS.1,F2,RS,RS.1,F2,RS,,,
CPS_1067,CPS,CC,CC.2,F2,LOW,False,False,False,CC.2,F2,CC,RS.1,F1,RS,,,
CPS_1066,CPS,CC,CC.2,F1,HIGH,True,True,False,CC.2,F1,CC,CC.2,F1,CC,,,
CPS_1068,CPS,CC,CC.2,F2,LOW,False,False,False,CC.2,F2,CC,RS.1,F1,RS,,,
CPS_1070,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_1071,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1072,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1073,CPS,RS,RS.2,F1,HIGH,True,True,False,RS.2,F1,RS,RS.2,F1,RS,,,
CPS_1074,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1075,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1076,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_1077,CPS,MC,MC.3,F2,HIGH,True,True,False,MC.3,F2,MC,MC.3,F2,MC,,,
CPS_1078,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
CPS_1083,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_1084,CPS,NHB,NHB.0,F1,LOW,False,False,False,NHB.0,F1,NHB,TC.2,F2,TC,,,
CPS_1082,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1085,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_1087,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_1086,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
CPS_1088,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_1091,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0000,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_1089,CPS,NHB,NHB.0,F1,LOW,False,False,False,NHB.0,F1,NHB,TC.2,F2,TC,,,
FOODAPS_0003,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0001,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0002,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0004,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0005,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0006,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0007,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0008,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0009,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0011,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0010,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0012,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0014,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0013,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0015,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0017,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0018,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0016,FOODAPS,CC,CC.2,F3,MODERATE,True,False,False,CC.2,F3,CC,CC.2,F2,CC,,,
FOODAPS_0021,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0019,FOODAPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
FOODAPS_0020,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0022,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0024,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0023,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0025,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0027,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0026,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0028,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0029,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0030,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0031,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0032,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0033,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0034,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0035,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0036,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0037,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0038,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
FOODAPS_0039,FOODAPS,TC,TC.2,F2,HIGH,True,True,False,TC.2,F2,TC,TC.2,F2,TC,,,
FOODAPS_0040,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0041,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0042,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0043,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0045,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0044,FOODAPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.1,F3,CC,,,
FOODAPS_0046,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
FOODAPS_0047,FOODAPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
