question_id,question_text,survey,is_multilevel,question_length
145,"64. Now I’m going to ask you about any actions taken to prevent someone from obtaining your personal information. In the past 12 months, that is since [AUTOFILL DATE 1st OF MONTH 1 YEAR PRIOR], have you: a. Checked your credit report? b. Changed passwords on any of your financial accounts? c. Purchased identity theft protection from a company that offers protection services? d. Purchased credit monitoring or identity theft insurance? e. Shredded or destroyed documents containing your personal information? f. Checked your banking or credit card statements for unfamiliar charges? g. Used security software program on your computer to protect against loss of credit cards/card theft?",Identity Theft Supplement (ITS),True,687.0
146,"65. You said that during the past 12 months, you . Did you take any of these actions as a result of previous misuse of your personal information?",Identity Theft Supplement (ITS),False,145.0
147,66. You said that during the past 12 months you: . Which actions did you take in direct response to any previous misuse of your personal information?,Identity Theft Supplement (ITS),False,149.0
148,"67. My final questions involve organizations that may have your personal information in their files. During the past 12 months, did a company, government agency, or some other organization that has your personal information: a. Notify you or announce publicly that some or all of their files or data may have been stolen, lost, or posted on a publicly available website? b. Did they notify you directly that YOUR personal information may have been stolen, lost, or posted on a publicly available website?",Identity Theft Supplement (ITS),True,504.0
149,68. Did this personal information include your Social Security number?,Identity Theft Supplement (ITS),False,70.0
150,"SQ1. In the past 12 months, have you experienced any unwanted contacts or behaviors? By that I mean… SQ_FOLLOWED a. Has anyone followed you around and watched you? b. Has anyone snuck into your home, car, or any place else and done unwanted things to let you know they had been there? c. Has anyone waited for you at your home, work, school, or any place else when you didn't want them to? d. Has anyone shown up, ridden or driven by places where you were when they had no business being there? f. Has anyone harassed or repeatedly asked your friends or family for information about you or your whereabouts? g. Has anyone made unwanted phone calls to you, left voice messages, sent text messages, or used the phone excessivley to contact you? h. Has anyone spied on you or monitored your activities using technologies such as a listening device, camera, or computer or cell phone monitoring software? i. Has anyone tracked your whereabouts with an electronic tracking device or application, such as GPS or an application on your cell phone? j. Has anyone posted or threatened to post inappropriate, unwanted, or personal information about you on the internet, including private photographs, videos, or spreading rumors? k. Has anyone sent you unwanted e-mails or messages using the Internet, for example, using social media apps or websites like Instagram, Twitter, or Facebook? I. Has anyone monitored your activities using social media apps like Instagram, Twitter, or Facebook?",Supplemental Victimization Survey (SVS),True,1480.0
151,"SQ_SOCIALMEDIA l. Has anyone monitored your activities using social media apps like Instagram, Twitter, or Facebook?",Supplemental Victimization Survey (SVS),False,116.0
152,SQ_REPETITION SQ2. Has anyone done (this/any of these things) to you more than once in the past 12 months?,Supplemental Victimization Survey (SVS),False,106.0
153,SQ_FEAR SQ3a. Did any of these unwanted contacts or behaviors make you fear for your safety or the safety of someone close to you?,Supplemental Victimization Survey (SVS),False,130.0
154,SQ_DISTRESS SQ3b. Did any of these unwanted contacts or behaviors cause you substantial emotional distress?,Supplemental Victimization Survey (SVS),False,107.0
155,SQ_PROPERTY SQ4. Did this person or these people damage or attempt to damage or destroy property belonging to you or someone else in your household?,Supplemental Victimization Survey (SVS),False,148.0
156,SQ5. [Thinking about the person or persons who committed these unwanted contacts or behaviors in the past 12 months…] Did this person or these people… SQ_ATTACK_SELF Physically attack you? Attempt to physically attack you? Threaten to physically attack you?,Supplemental Victimization Survey (SVS),False,257.0
157,SQ6. [Thinking about the person or persons who committed these unwanted contacts or behaviors in the past 12 months…] Did this person or these people… SQ_ATTACK_OTH Physically attack someone close to you or a pet? Attempt to physically attack someone close to you or a pet? Threaten to physically attack someone close to you or a pet?,Supplemental Victimization Survey (SVS),False,334.0
