question_id,question_text,survey_key
Q0150,"67. My final questions involve organizations that may have your personal information in their files. During the past 12 months, did a company, government agency, or some other organization that has your personal information: a. Notify you or announce publicly that some or all of their files or data may have been stolen, lost, or posted on a publicly available website? b. Did they notify you directly that YOUR personal information may have been stolen, lost, or posted on a publicly available website?",Identity Theft Supplement (ITS)
Q0151,68. Did this personal information include your Social Security number?,Identity Theft Supplement (ITS)
Q0153,"SQ1. In the past 12 months, have you experienced any unwanted contacts or behaviors? By that I mean… SQ_FOLLOWED a. Has anyone followed you around and watched you? b. Has anyone snuck into your home, car, or any place else and done unwanted things to let you know they had been there? c. Has anyone waited for you at your home, work, school, or any place else when you didn't want them to? d. Has anyone shown up, ridden or driven by places where you were when they had no business being there? f. Has anyone harassed or repeatedly asked your friends or family for information about you or your whereabouts? g. Has anyone made unwanted phone calls to you, left voice messages, sent text messages, or used the phone excessivley to contact you? h. Has anyone spied on you or monitored your activities using technologies such as a listening device, camera, or computer or cell phone monitoring software? i. Has anyone tracked your whereabouts with an electronic tracking device or application, such as GPS or an application on your cell phone? j. Has anyone posted or threatened to post inappropriate, unwanted, or personal information about you on the internet, including private photographs, videos, or spreading rumors? k. Has anyone sent you unwanted e-mails or messages using the Internet, for example, using social media apps or websites like Instagram, Twitter, or Facebook? I. Has anyone monitored your activities using social media apps like Instagram, Twitter, or Facebook?",Supplemental Victimization Survey (SVS)
Q0154,"SQ_SOCIALMEDIA l. Has anyone monitored your activities using social media apps like Instagram, Twitter, or Facebook?",Supplemental Victimization Survey (SVS)
Q0155,SQ_REPETITION SQ2. Has anyone done (this/any of these things) to you more than once in the past 12 months?,Supplemental Victimization Survey (SVS)
Q0156,SQ_FEAR SQ3a. Did any of these unwanted contacts or behaviors make you fear for your safety or the safety of someone close to you?,Supplemental Victimization Survey (SVS)
Q0157,SQ_DISTRESS SQ3b. Did any of these unwanted contacts or behaviors cause you substantial emotional distress?,Supplemental Victimization Survey (SVS)
Q0158,SQ_PROPERTY SQ4. Did this person or these people damage or attempt to damage or destroy property belonging to you or someone else in your household?,Supplemental Victimization Survey (SVS)
Q0159,SQ5. [Thinking about the person or persons who committed these unwanted contacts or behaviors in the past 12 months…] Did this person or these people… SQ_ATTACK_SELF Physically attack you? Attempt to physically attack you? Threaten to physically attack you?,Supplemental Victimization Survey (SVS)
Q0160,SQ6. [Thinking about the person or persons who committed these unwanted contacts or behaviors in the past 12 months…] Did this person or these people… SQ_ATTACK_OTH Physically attack someone close to you or a pet? Attempt to physically attack someone close to you or a pet? Threaten to physically attack someone close to you or a pet?,Supplemental Victimization Survey (SVS)
Q0161,"OFFENDER_NUMB OFFENDER_NUMBSP Q1. Thinking about the unwanted contacts or behaviors you experienced in the past 12 months, how many different people have done these things to you?",Supplemental Victimization Survey (SVS)
Q0162,OFFENDER_ACT Q2a. Did these people act alone or together as a team?,Supplemental Victimization Survey (SVS)
Q0163,"OFFENDER_MOST Q2b. Of the people who did these things to you, is there ONE person who you would consider to be the MOST responsible for these unwanted contacts or behaviors? Is this person male or female? How old would you say this person is? Is this person Hispanic or Latino? What race or races is this person? You may select more than one. Is this person...",Supplemental Victimization Survey (SVS)
Q0164,OFFENDER1_REL OFFENDER1_RELSP OFFENDER1_NONSP Q7. What was your relationship to the person who committed these unwanted contacts or behaviors when they first began?,Supplemental Victimization Survey (SVS)
Q0165,OFFENDERS_SEX Q8a. Are these people male or female?,Supplemental Victimization Survey (SVS)
Q0166,OFFENDERS_SEX2 Q8b. Are most of these people male or female?,Supplemental Victimization Survey (SVS)
Q0167,OFFENDERS_AGE Q9. How old would you say these people are?,Supplemental Victimization Survey (SVS)
Q0168,OFFENDERS_HISP Q10a. Are any of these people Hispanic or Latino?,Supplemental Victimization Survey (SVS)
